st_y,st_x,country,time,see_aurora,isd_usaf,isd_wban,isd_ctry,isd_lat,isd_lon,isd_elev,isd_begin,isd_end
64.04475565,-21.98805977,IJsland,2015-02-20T21:00:00Z,1,040300,99999,IC,64.13,-21.941,14.6,19310101,20250606
56.70079282,-111.4256314,Canada,2015-02-21T04:30:00Z,1,715850,99999,CA,56.65,-111.217,369.0,20010825,20250606
65.16924803,18.72779792,Schweden,2015-02-22T22:00:00Z,1,021470,99999,SW,65.15,18.6,363.0,19730101,20241009
-37.74214784,176.1465307,New Zealand,2015-02-22T23:00:00Z,1,931860,99999,NZ,-37.672,176.196,4.0,19900601,20250606
47.42683985,-92.95657757,United States,2015-02-23T01:00:00Z,0,727455,94931,US,47.38,-92.832,408.2,19730101,20250607
69.64384,18.90195876,Norve_,2015-02-23T12:30:00Z,1,010270,99999,NO,69.65,18.9,20.0,20110928,20250606
43.66663949,-72.32037944,United States,2015-02-24T04:00:00Z,0,726116,94765,US,43.627,-72.305,168.9,19930101,20250607
55.73811083,-97.89389105,Canada,2015-02-24T06:15:00Z,1,710790,99999,CA,55.801,-97.864,222.2,19671108,20250606
48.20215329,-116.5541946,United States,2015-02-24T06:45:00Z,1,720322,04129,US,48.299,-116.56,648.3,20060101,20250607
60.720561,-151.2111984,United States,2015-02-24T07:15:00Z,1,997382,99999,US,60.68,-151.4,8.0,20080101,20250606
62.137167,-145.7133916,United States,2015-02-24T07:45:00Z,1,702710,26425,US,62.159,-145.459,481.1,19450101,20250607
61.62028278,-149.8429857,United States,2015-02-24T08:15:00Z,1,702325,26443,US,61.572,-149.541,107.9,20040702,20250607
61.19447336,-150.0557298,United States,2015-02-24T10:00:00Z,1,702730,26451,US,61.169,-150.028,38.0,19730101,20250607
62.30872428,-150.1476926,United States,2015-02-24T10:00:00Z,1,702510,26528,US,62.32,-150.097,106.8,19730101,20250607
61.5729469,-149.4245176,United States,2015-02-24T10:00:00Z,1,702325,26443,US,61.572,-149.541,107.9,20040702,20250607
63.11244125,-151.1980087,United States,2015-02-24T12:30:00Z,1,702606,96401,US,62.826,-149.907,426.7,20060101,20240116
64.7418687,-147.3331394,United States,2015-02-24T15:00:00Z,1,702650,26407,US,64.683,-147.083,166.7,20060102,20250607
60.536197,-150.8010705,United States,2015-02-25T06:30:00Z,1,702595,26559,US,60.476,-151.034,34.4,20060101,20250607
62.474876,-114.408995,Canada,2015-02-25T07:30:00Z,1,719360,99999,CA,62.463,-114.44,205.7,19420701,20250606
61.52789654,-149.0560877,United States,2015-02-25T11:45:00Z,1,702740,25331,US,61.595,-149.092,70.9,19990101,20250607
68.33692467,18.80239388,Svezia,2015-02-25T21:45:00Z,1,020190,99999,SW,68.417,18.167,516.0,20081027,20250606
21.30212646,-157.8603911,United States,2015-02-25T23:15:00Z,0,994007,99999,US,21.3,-157.87,3.0,20080101,20250606
60.53520482,-150.7877794,United States,2015-02-26T07:45:00Z,1,702595,26559,US,60.476,-151.034,34.4,20060101,20250607
52.43268833,-109.1608943,Canada,2015-02-28T06:00:00Z,1,714890,99999,CA,52.367,-108.833,660.0,20010916,20250606
53.89259252,-110.9279128,Canada,2015-02-28T06:15:00Z,1,710650,99999,CA,53.717,-111.117,580.0,20080401,20221027
51.79152777,-114.1099556,Canada,2015-02-28T06:30:00Z,1,712580,99999,CA,51.75,-114.067,1046.0,20040824,20240412
33.20856932,-87.57237976,United States,2015-02-28T08:45:00Z,0,999999,73801,US,33.213,-87.591,45.7,20090521,20250607
64.11800524,-21.97470868,Iceland,2015-02-28T20:45:00Z,1,040300,99999,IC,64.13,-21.941,14.6,19310101,20250606
64.93863823,-19.0449328,Iceland,2015-03-01T00:00:00Z,1,041560,99999,IC,64.867,-19.567,641.0,20080115,20200630
53.89243709,-110.9071886,Canada,2015-03-01T02:00:00Z,1,715670,99999,CA,53.95,-110.58,630.0,20050322,20240605
38.89524639,-77.2057774,United States,2015-03-01T02:15:00Z,0,724050,13743,US,38.847,-77.035,4.1,19360901,20250607
58.78003671,-122.7080001,Canada,2015-03-01T04:30:00Z,1,719450,99999,CA,58.83,-122.597,382.0,19420220,20250606
64.83326215,-147.7493174,United States,2015-03-01T05:00:00Z,1,702615,26498,US,64.838,-147.614,138.4,20060103,20250607
53.89210672,-110.9143291,Canada,2015-03-01T05:00:00Z,1,715670,99999,CA,53.95,-110.58,630.0,20050322,20240605
63.85259497,-149.0308391,United States,2015-03-01T05:00:00Z,1,702645,46403,US,63.733,-148.917,524.3,20060101,20250607
53.93058124,-116.5998683,Canada,2015-03-01T05:00:00Z,1,711560,99999,CA,53.583,-116.467,927.0,20010716,20250606
53.8859513,-110.9035331,Canada,2015-03-01T05:15:00Z,1,715670,99999,CA,53.95,-110.58,630.0,20050322,20240605
53.34522359,-113.7687097,Canada,2015-03-01T05:15:00Z,1,711550,99999,CA,53.3,-113.6,715.0,20010916,20250606
53.6146425,-113.6468898,Canada,2015-03-01T05:45:00Z,1,711570,99999,CA,53.567,-113.517,671.0,20010916,20250606
64.8352816,-147.7224634,United States,2015-03-01T06:00:00Z,1,702615,26498,US,64.838,-147.614,138.4,20060103,20250607
51.20879353,-114.4769075,Canada,2015-03-01T06:00:00Z,1,718600,99999,CA,51.1,-114.367,1200.0,20030330,20250606
53.53172086,-113.5224997,Canada,2015-03-01T06:15:00Z,1,711570,99999,CA,53.567,-113.517,671.0,20010916,20250606
64.82510801,-147.7586391,United States,2015-03-01T06:30:00Z,1,702610,26411,US,64.803,-147.876,131.1,19460101,20250607
48.19950601,-116.5558419,United States,2015-03-01T06:30:00Z,1,720322,04129,US,48.299,-116.56,648.3,20060101,20250607
48.05951135,-97.16282039,United States,2015-03-01T07:00:00Z,1,727570,14916,US,47.943,-97.183,255.6,20100801,20250607
52.43135431,-109.1743254,Canada,2015-03-01T07:00:00Z,1,714890,99999,CA,52.367,-108.833,660.0,20010916,20250606
61.31180822,-149.5704446,United States,2015-03-01T07:15:00Z,1,702700,00489,US,61.266,-149.653,118.3,20130415,20250607
61.8085755,-149.7383428,United States,2015-03-01T07:15:00Z,1,702325,26443,US,61.572,-149.541,107.9,20040702,20250607
45.6710871,-111.1080619,United States,2015-03-01T07:15:00Z,1,726797,24132,US,45.788,-111.162,1350.7,19730101,20250607
51.81369583,-113.2371554,Canada,2015-03-01T07:30:00Z,1,712490,99999,CA,51.768,-113.206,857.0,19930607,20240514
63.86027757,-149.0236663,United States,2015-03-01T07:30:00Z,1,702645,46403,US,63.733,-148.917,524.3,20060101,20250607
64.89880975,-147.8295229,United States,2015-03-01T07:45:00Z,1,702610,26411,US,64.803,-147.876,131.1,19460101,20250607
61.13218891,-149.8483742,United States,2015-03-01T07:45:00Z,1,702725,26491,US,61.179,-149.965,25.1,20020101,20250607
61.57848091,-149.4767121,United States,2015-03-01T08:30:00Z,1,702325,26443,US,61.572,-149.541,107.9,20040702,20250607
62.29924911,-150.1307806,United States,2015-03-01T10:00:00Z,1,702510,26528,US,62.32,-150.097,106.8,19730101,20250607
40.35867508,-74.95780026,United States,2015-03-01T21:45:00Z,0,725113,54786,US,40.33,-75.123,120.5,20060101,20250607
52.28337752,-109.3680427,Canada,2015-03-02T04:00:00Z,1,714890,99999,CA,52.367,-108.833,660.0,20010916,20250606
38.95879612,-77.02042228,United States,2015-03-02T04:30:00Z,0,722244,00358,US,38.981,-76.922,15.2,20061025,20250607
59.40623561,-126.1443751,Canada,2015-03-02T04:30:00Z,1,711990,99999,CA,60.117,-128.817,690.0,20050218,20250606
53.87864156,-110.9257741,Canada,2015-03-02T05:00:00Z,1,710650,99999,CA,53.717,-111.117,580.0,20080401,20221027
62.30837977,-150.1236017,United States,2015-03-02T06:00:00Z,1,702510,26528,US,62.32,-150.097,106.8,19730101,20250607
61.97610282,-132.483657,Canada,2015-03-02T06:45:00Z,1,719493,99999,CA,62.208,-133.376,716.6,19840203,20250606
48.06497901,-97.20649627,United States,2015-03-02T07:00:00Z,1,727570,14916,US,47.943,-97.183,255.6,20100801,20250607
35.74491123,-78.87143909,United States,2015-03-02T23:30:00Z,0,723060,13722,US,35.892,-78.782,120.5,19451101,20250607
33.90819858,-118.1383318,United States,2015-03-05T18:00:00Z,0,722970,23129,US,33.812,-118.147,10.2,19430101,20250607
52.43406599,-109.1953646,Canada,2015-03-07T06:00:00Z,1,714890,99999,CA,52.367,-108.833,660.0,20010916,20250606
51.7899076,-114.1091166,Canada,2015-03-07T06:30:00Z,1,712580,99999,CA,51.75,-114.067,1046.0,20040824,20240412
61.18519418,-150.0111637,United States,2015-03-08T15:45:00Z,1,702730,26451,US,61.169,-150.028,38.0,19730101,20250607
64.10754344,-21.90593533,_____,2015-03-08T22:30:00Z,1,041300,99999,IC,64.133,-21.9,53.0,20031104,20250606
67.77766992,24.83765149,Finland,2015-03-09T21:15:00Z,1,027200,99999,FI,67.701,24.847,196.3,20050101,20250606
61.1933023,-150.016692,United States,2015-03-10T10:00:00Z,1,702730,26451,US,61.169,-150.028,38.0,19730101,20250607
61.31095766,-149.5802876,United States,2015-03-10T11:00:00Z,1,702700,00489,US,61.266,-149.653,118.3,20130415,20250607
65.1177384,-147.5035706,United States,2015-03-11T06:00:00Z,1,999999,26494,US,64.974,-147.51,347.5,20020809,20250607
65.10779436,-147.4923453,United States,2015-03-11T08:00:00Z,1,999999,26494,US,64.974,-147.51,347.5,20020809,20250607
61.18259851,-150.0526959,United States,2015-03-11T09:00:00Z,1,702730,26451,US,61.169,-150.028,38.0,19730101,20250607
61.14651092,-149.7228726,United States,2015-03-11T12:15:00Z,1,702735,26409,US,61.216,-149.857,38.4,19450101,20250607
61.20098936,-149.9102212,United States,2015-03-12T06:00:00Z,0,702735,26409,US,61.216,-149.857,38.4,19450101,20250607
65.11613659,-147.5071379,United States,2015-03-12T06:30:00Z,1,999999,26494,US,64.974,-147.51,347.5,20020809,20250607
65.12202158,-147.542256,United States,2015-03-12T07:30:00Z,1,999999,26494,US,64.974,-147.51,347.5,20020809,20250607
65.10728488,-147.5197281,United States,2015-03-12T09:00:00Z,1,999999,26494,US,64.974,-147.51,347.5,20020809,20250607
61.59324485,-149.1344851,United States,2015-03-12T10:00:00Z,1,702740,25331,US,61.595,-149.092,70.9,19990101,20250607
40.84054873,-81.28093975,United States,2015-03-12T20:30:00Z,0,725210,14895,US,40.918,-81.443,368.8,19730101,20250607
64.87607611,-147.5183158,United States,2015-03-13T10:00:00Z,1,702615,26498,US,64.838,-147.614,138.4,20060103,20250607
65.16607335,18.71276365,Schweden,2015-03-13T22:00:00Z,1,021470,99999,SW,65.15,18.6,363.0,19730101,20241009
68.33037206,18.7933217,______,2015-03-13T22:00:00Z,1,020190,99999,SW,68.417,18.167,516.0,20081027,20250606
58.73714263,-93.85675305,Canada,2015-03-14T06:00:00Z,1,716180,99999,CA,58.739,-94.066,29.3,19940211,20250606
67.86743816,13.00801527,Norway,2015-03-14T22:15:00Z,1,011390,99999,NO,67.65,12.717,4.0,20110928,20250606
64.95976172,-19.04010115,Iceland,2015-03-15T05:30:00Z,1,041560,99999,IC,64.867,-19.567,641.0,20080115,20200630
59.95240345,30.20627045,____ë____,2015-03-16T05:30:00Z,0,260630,99999,RS,59.8,30.263,24.1,19310401,20250606
64.88924251,-147.854867,United States,2015-03-16T06:30:00Z,1,702610,26411,US,64.803,-147.876,131.1,19460101,20250607
46.39942139,-86.67272001,United States,2015-03-16T09:00:00Z,1,720198,54813,US,46.412,-86.65,186.5,20060101,20250607
55.43337745,-116.501098,Canada,2015-03-17T05:30:00Z,1,712260,99999,CA,55.383,-116.467,602.0,20040824,20241211
52.37703281,-113.1915761,Canada,2015-03-17T06:00:00Z,1,710140,99999,CA,52.183,-113.183,889.0,20080401,20240604
51.27756486,-114.0281168,Canada,2015-03-17T06:15:00Z,1,714950,99999,CA,51.367,-114.083,1145.0,20040921,20240412
65.1194805,-147.497098,United States,2015-03-17T06:30:00Z,1,999999,26494,US,64.974,-147.51,347.5,20020809,20250607
51.2306855,-114.1962481,Canada,2015-03-17T06:30:00Z,1,714950,99999,CA,51.367,-114.083,1145.0,20040921,20240412
51.04496977,-114.0728091,Canada,2015-03-17T06:30:00Z,1,713930,99999,CA,51.1,-114.0,1081.0,20040921,20250606
51.1721921,-114.499153,Canada,2015-03-17T06:30:00Z,1,718600,99999,CA,51.1,-114.367,1200.0,20030330,20250606
53.68309528,-113.2274401,Canada,2015-03-17T06:30:00Z,1,713510,99999,CA,53.65,-113.35,665.0,20040510,20241211
52.39412871,-113.198444,Canada,2015-03-17T06:45:00Z,1,710140,99999,CA,52.183,-113.183,889.0,20080401,20240604
38.25623429,-108.5674194,United States,2015-03-17T06:45:00Z,1,720529,00429,US,38.239,-108.563,1810.5,20121206,20250514
51.28506819,-114.0231933,Canada,2015-03-17T07:00:00Z,1,714950,99999,CA,51.367,-114.083,1145.0,20040921,20240412
52.26460719,-113.8237185,Canada,2015-03-17T07:30:00Z,1,718780,99999,CA,52.183,-113.9,904.6,19550702,20250606
51.28971106,-114.0217771,Canada,2015-03-17T07:45:00Z,1,714950,99999,CA,51.367,-114.083,1145.0,20040921,20240412
54.46457195,-6.346729717,United Kingdom,2015-03-17T09:15:00Z,0,039170,99999,GB,54.658,-6.216,81.7,19300228,20250606
59.32478234,18.06519025,Svezia,2015-03-17T10:00:00Z,1,024840,99999,SW,59.35,18.067,44.0,20010601,20250601
52.33464926,-110.3040481,Canada,2015-03-17T11:00:00Z,1,710120,99999,CA,52.333,-110.5,690.0,20071124,20241211
54.51365434,-128.6266156,Canada,2015-03-17T11:45:00Z,1,719510,99999,CA,54.469,-128.576,217.3,19550702,20250606
45.88843717,25.82489032,Romania,2015-03-17T17:00:00Z,1,152380,99999,RO,45.867,25.817,526.0,19740315,20250606
62.29245912,27.1353681,Finland,2015-03-17T17:15:00Z,1,028500,99999,FI,62.317,27.9,83.0,20130805,20250606
58.13517475,26.37870252,Eesti,2015-03-17T17:15:00Z,1,262420,99999,EN,58.307,26.69,66.8,19480101,20250606
60.13945932,24.8508445,Finland,2015-03-17T18:00:00Z,1,029780,99999,FI,60.183,24.95,4.0,20080115,20250606
60.13830796,24.85057397,Finland,2015-03-17T18:00:00Z,1,029780,99999,FI,60.183,24.95,4.0,20080115,20250606
58.48016983,22.58834352,Estonia,2015-03-17T18:00:00Z,1,261161,99999,EN,58.217,22.5,4.0,20040510,20250606
47.44103393,7.576114205,Schweiz,2015-03-17T18:15:00Z,0,066010,99999,CH,47.55,7.583,317.0,19901101,20250606
41.66669941,-81.07493566,United States,2015-03-17T18:15:00Z,0,998281,99999,US,41.767,-81.283,176.0,20100101,20250606
41.40090256,-83.67682745,United States,2015-03-17T18:30:00Z,0,725360,94830,US,41.587,-83.805,205.5,19730101,20250607
60.25964871,17.62223699,Su__de,2015-03-17T18:30:00Z,0,024560,99999,SW,60.233,17.9,35.0,19960201,20241009
59.31996347,18.06395581,Sverige,2015-03-17T18:30:00Z,1,024840,99999,SW,59.35,18.067,44.0,20010601,20250601
51.54601171,9.837997406,Deutschland,2015-03-17T18:45:00Z,0,104360,99999,GM,51.408,9.378,276.8,19881223,20250606
51.55854018,9.809999196,Deutschland,2015-03-17T19:00:00Z,0,104360,99999,GM,51.408,9.378,276.8,19881223,20250606
50.60988017,7.109716922,Deutschland,2015-03-17T19:30:00Z,0,105130,99999,GM,50.866,7.143,92.0,19310101,20250606
59.90336346,10.74222748,Norway,2015-03-17T20:15:00Z,1,014920,99999,NO,59.95,10.717,97.0,19730803,20250606
57.43608325,-6.724224766,United Kingdom,2015-03-17T20:15:00Z,1,030220,99999,UK,57.481,-7.363,5.8,19730101,20250606
65.16454629,18.73716179,Schweden,2015-03-17T20:30:00Z,1,021470,99999,SW,65.15,18.6,363.0,19730101,20241009
40.05888304,-74.76824409,United States,2015-03-17T20:30:00Z,0,997698,99999,US,40.137,-74.752,6.0,20080101,20250606
59.3689996,13.46960477,Sverige,2015-03-17T20:45:00Z,1,024180,99999,SW,59.445,13.337,107.3,19350101,20250606
60.08478612,18.77445551,Sweden,2015-03-17T20:45:00Z,1,024900,99999,SW,59.833,18.633,16.0,20010701,20250606
